date,input,target,pred,set
1990-01-01,0.0,0.0,0.2181693,train
1990-01-02,0.0,0.00046368961023238414,0.1713835,train
1990-01-03,0.0036477426108206578,0.0,0.11537176,train
1990-01-04,0.41905651774891106,0.0,0.077921815,train
1990-01-05,0.02112249743488527,0.0,0.04646293,train
1990-01-06,0.4998077570075177,0.05204253853960921,0.030175336,train
1990-01-07,0.9264276996122236,0.011982669159350777,0.043027855,train
1990-01-08,0.8134736641348417,0.009758371328399164,0.06835497,train
1990-01-09,0.003458524208837166,1.2533060096203688,0.063054614,train
1990-01-10,0.0,0.00853640509262113,0.045563243,train
1990-01-11,0.0001669282540760739,0.0,0.02692566,train
1990-01-12,0.0030210084192636415,0.2203518629832425,0.011167474,train
1990-01-13,0.0007702073220708884,0.02972865302656582,0.0,train
1990-01-14,1.6891241621830981,0.0006868549261516074,0.03580191,train
1990-01-15,0.01595136971273449,0.0013087609875581114,0.04669755,train
1990-01-16,0.07365199846179674,0.9983638139836553,0.039135493,train
1990-01-17,0.00603656794878599,0.12000145840940835,0.026327454,train
1990-01-18,0.0,0.5109817557225924,0.01293961,train
1990-01-19,0.18323612834894096,0.05385367894620338,0.003406234,train
1990-01-20,1.3466536095493757,0.04375960341059912,0.031422697,train
1990-01-21,0.0,0.0,0.038820066,train
1990-01-22,0.0,0.0,0.029788442,train
1990-01-23,6.869431054159708e-05,0.0,0.017485656,train
1990-01-24,0.11447437244603315,0.0,0.007048674,train
1990-01-25,0.013799402710794401,0.0,0.0,train
1990-01-26,7.060088923053347e-05,0.0,0.0,train
1990-01-27,2.9224118290416716,0.0,0.11306287,train
1990-01-28,0.5076321661301814,0.0,0.16583475,train
1990-01-29,2.7675442076322794,0.0,0.4111074,train
1990-01-30,0.0,0.0,0.4510331,train
1990-01-31,0.005694590957504678,0.0,0.39752135,train
1990-02-01,2.1048756088117955,0.06143291508710356,0.51225704,train
1990-02-02,0.00010334161176629361,0.2620465617656461,0.46367666,train
1990-02-03,0.0,0.03435826726000441,0.3504273,train
1990-02-04,0.0,4.71020126173832,0.22552893,train
1990-02-05,0.0,6.0776776699735375,0.12517443,train
1990-02-06,0.3544916235122296,0.23656717089810714,0.06492143,train
1990-02-07,7.573210931674301e-05,0.0,0.028070219,train
1990-02-08,0.0,0.025251076807832323,0.0043461397,train
1990-02-09,9.240836431250979e-05,0.05988237945410533,0.0,train
1990-02-10,0.000714493868419149,0.7395970617313532,0.0,train
1990-02-11,0.0013941405252304822,1.0711262314278747,0.0,train
1990-02-12,0.0,1.030840475230808,0.0,train
1990-02-13,0.0,0.18909768288830328,0.0,train
1990-02-14,0.02030768654552437,0.026541596183215204,0.0,train
1990-02-15,0.0,0.0,0.0,train
1990-02-16,0.004910849590344921,0.016879434460389618,0.0,train
1990-02-17,0.7581716288553542,0.15915020411517974,0.0,train
